User,User Type,Restaurant,Date,Time,Week Day,Order ID,Reference ID,Item name,Vendor Name,Item Type,Food Type,MRP Item,Quantity,,,,,,,,,,,,,,,,,,,,
898cd77299593950d52aeb2b4d12ff05,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,J10E9992,'2291141648953',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
74df1dc81facf755a4ae68b67bd55053,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,J10F9883,'2291142652148',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
21cc16aa17bf28f1494becde2dedd5c4,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,K10DD160,'229114654246',Masaledar Paneer Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
afdba08ac0f4329d9949b19a6187089d,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,K10F3340,'22911422596',Red Bull Regular,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
be7bb0555fd2606af6d4f89be19417a3,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10D9994,'229114442953',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
be7bb0555fd2606af6d4f89be19417a3,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10D9994,'229114442953',Desi Aloo Samosa With Ketchup 5pcs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
47a1ba8cf675ce10bc0cf1c443bfc408,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10E4384,'229114141184',French Fries Salted,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
b70e821406a980789d3c39e567d722c4,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10E6062,'229114155565',Water Bottle,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
46f92d7b456895be0cf8894cccb0a0a4,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10E8826,'2291141643263',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
46f92d7b456895be0cf8894cccb0a0a4,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10E8826,'2291141643263',Glass of Sprite,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
46f92d7b456895be0cf8894cccb0a0a4,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10E8826,'2291141643263',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3831c7a31989d16784078a2ee5a002e8,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,M10EE824,'2291141850418',Water Bottle,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
6f692541d65aced32fe0d4609a8dd989,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,N10D7312,'229114239407',Mr. Hazzelnut (Classic Nuttela Grilled with Butter),,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
a2bde21f736e0d27e264730659da3173,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10D6505,'229114212958',Glass of Sprite,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
a2bde21f736e0d27e264730659da3173,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10D6505,'229114212958',Thumbs Up  Can - 300 ml,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
82d463bd12a7dc232baaa6c17973b871,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10DE916,'229114719574',?It?s Corny? Corn Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
82d463bd12a7dc232baaa6c17973b871,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10DE916,'229114719574',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
e6e2b5a9451cc9cf415ac8e483c3635e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10E0888,'2291141146476',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
e6e2b5a9451cc9cf415ac8e483c3635e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10E0888,'2291141146476',Lemon Iced Tea,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
6f692541d65aced32fe0d4609a8dd989,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10F0312,'2291142017675',"TLC 2.0 The Next Level Tomato, Lettuce, Cucumber Plain Sandwich",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
a9bd385cca0cc11cb16c4f8d892cd0ec,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,O10F7772,'2291142316509',Glass of Sprite,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
8e620a2970f8027cddee36615829ae0a,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,Q10E5172,'2291141538414',Water Bottle,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
759fb040863b85c979757d503bb7fbe7,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,Q10E7320,'229114162601',Glass of Coke,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
baef03c89b7c4bc84e91d6208a098ea6,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,R10EA848,'2291141652950',Desi Chatpata Aloo Puffs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
baef03c89b7c4bc84e91d6208a098ea6,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,R10EA848,'2291141652950',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
97a1bd95bf77c5a1ad36f531bfe680d2,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:30:00,Thursday,R10F6790,'2291142259881',Desi Chatpata Aloo Puffs,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
d2d545deb6cb75dcd2d58b2a22b8700e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,14:36:56,Thursday,C210B015,'229114365782',Garlic Bread With Cheese,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
5279fc56efa46c591b95b767f06a2fba,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A1106588,'2291143414291',"Cottage Cheese, Seasoned Veggies, Baked Roll",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
5279fc56efa46c591b95b767f06a2fba,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A1106588,'2291143414291',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
bf7d0683688965bdc1f62d8e0907accb,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A111D291,'2291144548203',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7beb29388f3b2a67dadce652893c4f77,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A111F395,'2291144654190',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7beb29388f3b2a67dadce652893c4f77,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A111F395,'2291144654190',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
e7515b9fa7979aa510c6531f64e5ffef,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A2105391,'229114344665',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3ad1593a21dd5e6a62c9ce12f4cc73dc,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A210E869,'2291143732881',Glass of Sprite,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
1c059af5c1f321292cfcb160354cdb33,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A2112006,'229114396459',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
1c059af5c1f321292cfcb160354cdb33,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A2112006,'229114396459',Garlic Bread With Cheese,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
1c059af5c1f321292cfcb160354cdb33,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,A2112006,'229114396459',Monster Energy Drink,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
f80a602b1d8b3154417efb9a7b7fbe28,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,B110C726,'229114373320',French Fries Salted,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
f80a602b1d8b3154417efb9a7b7fbe28,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,B110C726,'229114373320',Thumbs Up  Can - 300 ml,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
51e56217eb022d70d2825254951109bc,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,B1124135,'2291145310474',Glass of Coke,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
51e56217eb022d70d2825254951109bc,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,B1124135,'2291145310474',Veggie Pizza Finger 6pcs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
c6d5188f9740993a844b8d9a854f5c7b,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,C110F851,'2291143808',Cold Coffee,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
adfb84c9106cf0b605982c0271386d60,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,C111A330,'229114430158',Thumbs Up  Can - 300 ml,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
adfb84c9106cf0b605982c0271386d60,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,C111A330,'229114430158',Iced Coffee(Black hot Coffee With Ice),,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
adfb84c9106cf0b605982c0271386d60,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,C111A330,'229114430158',Red Bull Regular,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
adfb84c9106cf0b605982c0271386d60,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,C111A330,'229114430158',Desi Chatpata Aloo Puffs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
4382702285fa7bf69bf8790b7ad7ddb8,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1101141,'229114335464',Masaledar Paneer Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
4382702285fa7bf69bf8790b7ad7ddb8,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1101141,'229114335464',Thumbs Up  Can - 300 ml,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
6f53ea09fb620525c0b2122691ea733c,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1104537,'2291143322231',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
6f53ea09fb620525c0b2122691ea733c,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1104537,'2291143322231',Glass of Coke,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
f4b8f7dc2b4168823d579ca9546f32df,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1109997,'229114354143',Desi Chatpata Aloo Puffs,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
f4b8f7dc2b4168823d579ca9546f32df,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1109997,'229114354143',Glass of Sprite,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
f4b8f7dc2b4168823d579ca9546f32df,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1109997,'229114354143',Glass of Coke,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
b9c09713caf60a9e3babef626bcacb89,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1115100,'2291144146243',The Regnarok Burger,,N,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
9facd1b6957afb1df586fc2a69d40959,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1117379,'2291144149817',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
9facd1b6957afb1df586fc2a69d40959,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,D1117379,'2291144149817',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
0fcffd46158a91bfda156c4d077a191f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,E10FE832,'229114305328',Mexican Pizza Puffets,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
9ba847d7bba3d96e7c0e1c20cd35cc51,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,E1100389,'229114333659',Desi Aloo Butter Grilled Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
19398ea0fefb7f83a23f2562c87ac761,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,F1113740,'2291144017129',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
e81da00949a05085e4f69d6d1afd2c05,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,F1121741,'229114491615',Garlic Bread,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
0fcffd46158a91bfda156c4d077a191f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,F1127832,'2291145349840',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
02d4fcdcfad06a2c7cdaf83e466189cb,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,G2102606,'229114335619',Veggie Pizza Finger 6pcs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3b66497df3a50f93fbeabcc3006ca42e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,H112B379,'2291145732100',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
a63d7b606449904f03139993a4822f2d,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,I1128784,'229114556713',Water Bottle,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3862e6407777d3d3e56bac1c5e922252,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,J1120565,'229114475499',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3d339e06bfd47528e61adc8e37fbac07,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,J1126775,'2291145332731',Lemon Iced Tea,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3d339e06bfd47528e61adc8e37fbac07,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,J1126775,'2291145332731',Water Bottle,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
3d339e06bfd47528e61adc8e37fbac07,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,J1126775,'2291145332731',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7ba95a015505b68a671c4ef696c6b52c,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,K1114089,'22911440360',"TLC 2.0 The Next Level Tomato, Lettuce, Cucumber Plain Sandwich",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7ba95a015505b68a671c4ef696c6b52c,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,K1114089,'22911440360',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7ba95a015505b68a671c4ef696c6b52c,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,L1119089,'2291144255275',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
d8d4f14dc8e3f9541c64d061c55ced4e,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,L1122242,'2291144912612',Mexican Pizza Puffets,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
64adc2c68f88cefd4f416a6631448b14,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,M1108357,'2291143536208',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
64adc2c68f88cefd4f416a6631448b14,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,M1108357,'2291143536208',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
64adc2c68f88cefd4f416a6631448b14,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,M1108357,'2291143536208',Veggie Pizza Finger 6pcs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
2f1b7be9c1cec5a72c7332510bd7037b,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,N1103705,'2291143315302',French Fries Salted,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
2f1b7be9c1cec5a72c7332510bd7037b,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,N1103705,'2291143315302',"TLC 2.0 The Next Level Tomato, Lettuce, Cucumber Plain Sandwich",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
28df48981b300937a0edceae84480d7e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,N111B063,'2291144314466',Masaledar Paneer Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
28df48981b300937a0edceae84480d7e,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,N111B063,'2291144314466',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
02d74958d1649665c8ef9a16e1beb396,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,O10FF167,'2291143042704',French Fries Salted,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
02d74958d1649665c8ef9a16e1beb396,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,O10FF167,'2291143042704',Desi Aloo Butter Grilled Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
8c221c1f75fe130a172c8a0b01a35453,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,O111C167,'2291144526369',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
acf4cccb5abeb801bde9ff4d32fe89c6,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,O112C918,'2291145848540',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
159980e498f5c6e6014cc9004e33f451,staff,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P111E413,'2291144553864',"Manchurian Ball, Baked Roll",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
03c2b769dfca9d1688b7974a9440f95b,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1123711,'22911449445',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
03c2b769dfca9d1688b7974a9440f95b,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1123711,'22911449445',French Fries Salted,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
03c2b769dfca9d1688b7974a9440f95b,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1123711,'22911449445',"Manchurian Ball, Baked Roll",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
03c2b769dfca9d1688b7974a9440f95b,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1123711,'22911449445',Lemon Iced Tea,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
8c5109882da03cd6987ad0d74208b574,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1125554,'229114531950',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
064991154a3fedb5115beb7d69653174,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,P1129905,'2291145623235',"Cottage Cheese, Seasoned Veggies, Baked Roll",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
7468bf0bdeb22bad45628abdb9b90089,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,Q110D773,'2291143717440',The Regnarok Burger,,N,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
d2d4a4a59e2b0c83ae6c48c63fd1a55f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,Q1111625,'2291143830203',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
753f09cb5470e82735571eeb49b26cc3,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,Q1118164,'2291144247767',Desi Aloo Butter Grilled Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
bf7d0683688965bdc1f62d8e0907accb,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,R1116291,'2291144146887',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
bf7d0683688965bdc1f62d8e0907accb,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:00:00,Thursday,R1116291,'2291144146887',Monster Energy Drink,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
c970d43270ec337868e0ed53df0e8b10,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:02:04,Thursday,D112D104,'22911524119',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
c970d43270ec337868e0ed53df0e8b10,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:02:04,Thursday,D112D104,'22911524119',Garlic Bread With Cheese,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
76dab50aaf1c979ac0a3ded6f3732819,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,A1135865,'2291151328171',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,2,,,,,,,,,,,,,,,,,,,,
76dab50aaf1c979ac0a3ded6f3732819,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,A1135865,'2291151328171',"TLC 2.0 The Next Level Tomato, Lettuce, Cucumber Plain Sandwich",,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
97a1bd95bf77c5a1ad36f531bfe680d2,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,A113F790,'2291152439404',Thumbs Up  Can - 300 ml,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
97a1bd95bf77c5a1ad36f531bfe680d2,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,A113F790,'2291152439404',Cold Coffee,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
1fb2e472f404281f48e6a6f4ff235ccf,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,B113D616,'229115237235',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
1fb2e472f404281f48e6a6f4ff235ccf,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,B113D616,'229115237235',Glass of Coke,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
8a174e6a293808b48bac609a30d69391,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,B1142000,'2291152710199',Masaledar Paneer Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
05054cf3b14bdfdca678245e96927547,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,B2138580,'2291151721134',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
623a578a2f5d0de7a873507a3351a670,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,D112F900,'229115522173',Garlic Bread,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
4382702285fa7bf69bf8790b7ad7ddb8,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,E1130141,'229115637960',?OO La La? Chilli Cheese Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
4382702285fa7bf69bf8790b7ad7ddb8,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,E1130141,'229115637960',Masaledar Paneer Sandwich,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
08504598e3cc7e119fe619686ed070b2,employee,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,E1143377,'2291152828967',Streetology,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
fbe9b1cb78e3d202787cefe70cc89d2f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,I1131384,'229115744462',Red Bull Green Dragon Fruit,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
fbe9b1cb78e3d202787cefe70cc89d2f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,I1131384,'229115744462',Chilli Cheese Toast,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
fbe9b1cb78e3d202787cefe70cc89d2f,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,I1131384,'229115744462',Garlic Bread,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
f67e5f141ffcbd5f85cfcc2f802d3a18,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,J113B400,'2291151854366',French Fries Peri Peri,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
52845a329a98eb3527cf3752ef99b537,student,AHMEDABADCAFETERIA:cafedelice,01-09-2022,15:30:00,Thursday,K112E252,'229115442313',Flaky Paneer Tikka Puffs,,V,Food,FALSE,1,,,,,,,,,,,,,,,,,,,,
